customer_id,first_name,last_name,email,phone,country,signup_date,age,annual_income,customer_status
10462,Rahim,Smith,rahim.smith10462@example.com,+8801995752405,Bangladesh,2025-10-18,69,41542.0,Suspended
16311,Sarah,Brown,sarah.brown16311@example.com,+8801697754896,Australia,2023-04-17,70,65588.0,Suspended
19177,Maria,Rahman,maria.rahman19177@example.com,+8801360565479,United Kingdom,2026-05-24,70,56517.0,Suspended
21139,Nusrat,Ahmed,nusrat.ahmed21139@example.com,+8801379476935,Germany,2024-12-23,23,66021.0,Suspended
15724,David,Khan,david.khan15724@example.com,+8801589246942,Canada,2023-03-25,46,33241.0,Suspended
15624,Karim,Smith,karim.smith15624@example.com,+8801861475648,Bangladesh,2026-05-20,19,96021.0,Inactive
12616,Maria,Brown,maria.brown12616@example.com,+8801544643732,United Kingdom,2023-10-26,33,94188.0,Active
21899,Fatima,Williams,fatima.williams21899@example.com,+8801376577026,Bangladesh,2026-07-21,63,71110.0,Active
14902,Hasan,Khan,hasan.khan14902@example.com,+8801367400710,United Kingdom,2023-04-03,20,44878.0,Active
16437,Maria,Brown,maria.brown16437@example.com,+8801514446496,Germany,2024-10-24,47,113404.0,Active
10015,John,Johnson,john.johnson10015@example.com,+8801990256940,Canada,2022-10-20,34,38301.0,Active
18056,James,Garcia,james.garcia18056@example.com,+8801606341002,Australia,2022-04-19,61,56890.0,Inactive
16696,Sarah,Brown,sarah.brown16696@example.com,+8801494064535,Australia,2023-06-26,51,149284.0,Suspended
13066,Maria,Williams,maria.williams13066@example.com,+8801399781992,Australia,2022-08-24,27,72142.0,Active
10994,James,Brown,james.brown10994@example.com,+8801424377946,Bangladesh,2023-09-29,20,110053.0,Suspended
12202,Nusrat,Khan,nusrat.khan12202@example.com,+8801614566696,Canada,2026-01-25,67,25230.0,Inactive
21066,Michael,Williams,michael.williams21066@example.com,+8801800741130,United Kingdom,2025-03-29,49,87372.0,Suspended
13747,Ayesha,Brown,ayesha.brown13747@example.com,+8801752368527,United States,2023-03-15,47,69724.0,Active
16900,Nusrat,Smith,nusrat.smith16900@example.com,+8801426613964,Australia,2022-09-14,31,81161.0,Inactive
20706,Maria,Khan,invalid-email,+8801404930771,Bangladesh,2024-07-29,38,140071.0,Active
14075,Karim,Williams,karim.williams14075@example.com,+8801691373897,United States,2025-07-10,18,78794.0,Suspended
16480,Nusrat,Islam,nusrat.islam16480@example.com,+8801503570450,Canada,2023-05-30,31,71419.0,Inactive
20278,Karim,Garcia,karim.garcia20278@example.com,+8801514509636,United States,2023-10-12,44,37109.0,Suspended
15563,Ahmed,Garcia,ahmed.garcia15563@example.com,+8801375755817,Germany,2022-11-30,36,91350.0,Suspended
19296,Tanvir,Garcia,tanvir.garcia19296@example.com,+8801394145050,Germany,2026-04-12,52,74343.0,Suspended
10813,Sarah,Williams,sarah.williams10813@example.com,+8801916885481,United Kingdom,2024-10-02,29,149026.0,Suspended
15145,Michael,Brown,michael.brown15145@example.com,+8801555265590,Germany,2022-05-24,29,59371.0,Suspended
13373,David,Garcia,david.garcia13373@example.com,+8801405319161,Germany,2025-06-29,44,39335.0,Suspended
11384,Michael,Hossain,michael.hossain11384@example.com,+8801810924682,Australia,2022-02-08,25,106278.0,Suspended
14119,Nusrat,Johnson,nusrat.johnson14119@example.com,+8801493060906,United States,2023-11-01,62,119476.0,Suspended
22021,John,Smith,john.smith22021@example.com,+8801472816093,United States,2024-11-16,62,86621.0,Active
18194,Rahim,Garcia,rahim.garcia18194@example.com,+8801874609250,Bangladesh,2023-12-21,23,103742.0,Suspended
20402,Ayesha,Ahmed,ayesha.ahmed20402@example.com,+8801396822720,Canada,2024-02-29,21,100361.0,Inactive
21238,Tanvir,Brown,tanvir.brown21238@example.com,+8801913522744,United Kingdom,2022-11-30,34,35361.0,Inactive
10115,Sarah,Islam,sarah.islam10115@example.com,+8801940116562,Germany,2023-07-20,53,21330.0,Suspended
15264,Karim,Khan,karim.khan15264@example.com,+8801512528425,Bangladesh,2023-06-22,69,125806.0,Inactive
21470,Nusrat,Rahman,nusrat.rahman21470@example.com,+8801552538015,United States,2026-02-13,30,141599.0,Suspended
19877,Ayesha,Williams,ayesha.williams19877@example.com,+8801552331764,United States,2025-03-05,33,56575.0,Inactive
12499,Hasan,Hossain,hasan.hossain12499@example.com,+8801650255245,Germany,2023-04-24,38,103082.0,Inactive
20826,Maria,Ahmed,maria.ahmed20826@example.com,+8801997136761,Bangladesh,2023-05-21,32,38119.0,Inactive
20147,Fatima,Williams,fatima.williams20147@example.com,+8801912166328,Australia,2023-04-10,56,139238.0,Inactive
17224,Maria,Brown,maria.brown17224@example.com,+8801962386253,Canada,2022-09-03,47,138455.0,Active
18347,Maria,Rahman,maria.rahman18347@example.com,+8801339920106,Canada,2025-02-28,48,129855.0,Active
16500,Tanvir,Ahmed,tanvir.ahmed16500@example.com,+8801394785319,Bangladesh,2025-02-28,28,44118.0,Active
12610,Ayesha,Khan,ayesha.khan12610@example.com,+8801696770295,United Kingdom,2024-03-16,35,80883.0,Suspended
15043,Michael,Hossain,michael.hossain15043@example.com,+8801717865294,Bangladesh,2023-02-05,18,86605.0,Inactive
20331,Ahmed,Williams,ahmed.williams20331@example.com,+8801931238225,United States,2022-02-24,20,93172.0,Inactive
14437,Michael,Hossain,michael.hossain14437@example.com,+8801331364696,United States,2025-01-11,19,131606.0,Active
16206,James,Khan,james.khan16206@example.com,+8801697682716,Bangladesh,2022-02-08,62,108239.0,Suspended
19870,Emily,Garcia,emily.garcia19870@example.com,+8801923061397,Bangladesh,2024-02-28,64,130863.0,Suspended
14601,David,Hossain,david.hossain14601@example.com,+8801660693834,Germany,2023-07-25,22,63922.0,Suspended
10215,Rahim,Islam,rahim.islam10215@example.com,+8801944685429,United Kingdom,2023-12-22,24,95748.0,Suspended
20623,Fatima,Khan,fatima.khan20623@example.com,+8801471898400,Canada,2023-09-29,29,34489.0,Suspended
20406,Ahmed,Islam,ahmed.islam20406@example.com,+8801354463535,United Kingdom,2025-04-22,33,87808.0,Inactive
13036,Nusrat,Garcia,nusrat.garcia13036@example.com,+8801335104676,United Kingdom,2022-10-19,57,31827.0,Suspended
14016,Maria,Johnson,maria.johnson14016@example.com,+8801782798519,Bangladesh,2024-02-19,56,43544.0,Active
18763,Sarah,Hossain,sarah.hossain18763@example.com,+8801354601190,Bangladesh,2022-04-12,29,126373.0,Active
15187,Maria,Ahmed,invalid-email,+8801698718714,United Kingdom,2022-06-29,26,62040.0,Active
21200,Fatima,Ahmed,fatima.ahmed21200@example.com,+8801966401061,Australia,2023-03-21,69,38701.0,Active
20649,Sarah,Smith,sarah.smith20649@example.com,+8801890172480,United Kingdom,2025-06-17,29,54381.0,Inactive
21647,Emily,Garcia,emily.garcia21647@example.com,+8801738932476,Canada,2025-03-14,42,98534.0,Active
21509,John,Smith,john.smith21509@example.com,+8801773723270,Canada,2024-12-07,26,76658.0,Suspended
14694,Karim,Williams,karim.williams14694@example.com,+8801949567251,United States,2024-03-09,68,145821.0,Inactive
19100,Emily,Garcia,emily.garcia19100@example.com,+8801856372081,Canada,2022-05-13,20,129943.0,Active
12168,Tanvir,Garcia,tanvir.garcia12168@example.com,+8801851945791,Australia,2026-06-14,33,110997.0,Active
14983,Tanvir,Rahman,tanvir.rahman14983@example.com,+8801629444337,Australia,2026-05-18,28,64440.0,Active
13018,Fatima,Rahman,fatima.rahman13018@example.com,+8801389096814,Germany,2024-05-26,39,23328.0,Active
10737,David,Smith,david.smith10737@example.com,+8801311972445,Australia,2025-02-10,27,36152.0,Active
14914,Sarah,Johnson,sarah.johnson14914@example.com,+8801483072138,Germany,2026-05-21,42,129531.0,Suspended
16028,John,Garcia,john.garcia16028@example.com,+8801345703722,United States,2022-01-05,60,107701.0,Active
13753,Nusrat,Hossain,nusrat.hossain13753@example.com,+8801650077799,United States,2023-07-25,52,55260.0,Suspended
14398,Rahim,Williams,rahim.williams14398@example.com,+8801907173372,Germany,2022-07-16,49,129750.0,Suspended
14185,Michael,Hossain,michael.hossain14185@example.com,+8801930366539,Germany,2026-04-27,54,109049.0,Inactive
19503,Maria,Garcia,maria.garcia19503@example.com,+8801533350734,Germany,2024-12-10,24,94644.0,Suspended
15147,Ayesha,Williams,ayesha.williams15147@example.com,+8801815413748,United States,2026-03-20,34,58937.0,Active
22292,Tanvir,Brown,tanvir.brown22292@example.com,+8801315216039,Canada,2025-02-09,22,27673.0,Inactive
11603,Emily,Johnson,emily.johnson11603@example.com,+8801480627976,Bangladesh,2022-07-16,40,147684.0,Inactive
15495,Ayesha,Williams,ayesha.williams15495@example.com,+8801623388093,Australia,2025-09-08,20,124849.0,Inactive
10032,Nusrat,Smith,nusrat.smith10032@example.com,,Australia,2023-05-03,35,107684.0,Inactive
20624,Tanvir,Garcia,tanvir.garcia20624@example.com,+8801449771730,Australia,2025-12-23,50,58922.0,Active
15666,David,Williams,david.williams15666@example.com,+8801519788155,United Kingdom,2023-09-19,47,96016.0,Suspended
19640,Michael,Islam,michael.islam19640@example.com,+8801861847750,Bangladesh,2024-11-14,24,90064.0,Inactive
19868,Emily,Smith,emily.smith19868@example.com,+8801753184836,Bangladesh,2025-03-06,48,90083.0,Suspended
14803,Tanvir,Ahmed,tanvir.ahmed14803@example.com,+8801615740351,Bangladesh,2024-02-15,45,108257.0,Active
11483,Maria,Ahmed,maria.ahmed11483@example.com,+8801628105366,Germany,2022-01-20,49,126220.0,Suspended
11651,Emily,Hossain,emily.hossain11651@example.com,+8801627297760,Germany,2024-11-21,70,137102.0,Active
16632,Michael,Islam,michael.islam16632@example.com,+8801451408253,United Kingdom,2022-03-17,47,101065.0,Inactive
11400,Rahim,Khan,rahim.khan11400@example.com,+8801817743557,United Kingdom,2025-05-09,34,130033.0,Suspended
10484,John,Rahman,,+8801554418892,United States,2026-07-19,65,97060.0,Suspended
18117,Fatima,Brown,fatima.brown18117@example.com,+8801623768960,Australia,2024-10-16,41,70405.0,Inactive
12268,Nusrat,Johnson,nusrat.johnson12268@example.com,+8801320263286,Bangladesh,2023-04-07,38,75987.0,Active
21542,Hasan,Ahmed,,+8801561506635,United Kingdom,2025-02-28,66,135600.0,Active
21043,Karim,Islam,karim.islam21043@example.com,+8801714914400,United Kingdom,2024-05-02,70,74736.0,Suspended
16922,Tanvir,Garcia,tanvir.garcia16922@example.com,+8801946833437,Canada,2026-01-14,37,79676.0,Inactive
19836,Emily,Johnson,emily.johnson19836@example.com,+8801407728355,Bangladesh,2026-02-18,53,44493.0,Suspended
21350,Nusrat,Hossain,nusrat.hossain21350@example.com,+8801700525402,Bangladesh,2024-09-03,23,97184.0,Suspended
11359,Michael,Smith,michael.smith11359@example.com,,Bangladesh,2026-03-30,59,143383.0,Active
14112,Hasan,Ahmed,hasan.ahmed14112@example.com,+8801428102634,Bangladesh,2025-05-01,59,72858.0,Active
15211,Sarah,Johnson,sarah.johnson15211@example.com,+8801603565996,Bangladesh,2024-08-12,51,49265.0,Suspended
19404,David,Garcia,david.garcia19404@example.com,+8801666280263,United Kingdom,2022-08-15,47,32216.0,Active
15921,Michael,Brown,michael.brown15921@example.com,+8801875569362,Germany,2025-11-07,53,75063.0,Active
19288,Ahmed,Hossain,ahmed.hossain19288@example.com,+8801774272120,Australia,2024-02-01,62,118405.0,Inactive
21387,Tanvir,Smith,tanvir.smith21387@example.com,+8801547284754,Germany,2022-10-02,40,73207.0,Inactive
10300,Ahmed,Rahman,ahmed.rahman10300@example.com,+8801785377142,United States,2025-12-31,46,31506.0,Suspended
16463,John,Rahman,john.rahman16463@example.com,+8801898355744,United States,2023-04-28,61,63063.0,Suspended
21592,Karim,Garcia,karim.garcia21592@example.com,,Bangladesh,2023-12-14,35,125100.0,Active
17020,Nusrat,Hossain,nusrat.hossain17020@example.com,+8801324660552,Canada,2022-10-30,35,137092.0,Suspended
15891,David,Islam,david.islam15891@example.com,+8801764926994,United Kingdom,2022-07-20,27,146729.0,Inactive
13648,Nusrat,Rahman,nusrat.rahman13648@example.com,+8801682510271,Canada,2025-11-05,48,44640.0,Inactive
10669,Emily,Rahman,emily.rahman10669@example.com,+8801402003827,Bangladesh,2022-01-20,26,106947.0,Suspended
21377,Maria,Rahman,maria.rahman21377@example.com,,Germany,2023-05-15,56,117963.0,Inactive
19860,David,Brown,david.brown19860@example.com,+8801383766039,Australia,2022-11-04,47,120645.0,Inactive
11471,John,Johnson,john.johnson11471@example.com,+8801739109702,United Kingdom,2026-07-06,49,61552.0,Inactive
11784,Ahmed,Smith,ahmed.smith11784@example.com,+8801639855707,Bangladesh,2022-11-05,47,142397.0,Active
20616,Sarah,Ahmed,sarah.ahmed20616@example.com,+8801886599715,Canada,2022-07-24,68,44239.0,Suspended
17061,Sarah,Garcia,sarah.garcia17061@example.com,+8801445027982,Germany,2022-05-13,25,113368.0,Suspended
10304,Hasan,Williams,hasan.williams10304@example.com,+8801328222260,United Kingdom,2025-02-08,54,68353.0,Inactive
12103,Nusrat,Williams,nusrat.williams12103@example.com,+8801952347835,Germany,2024-07-19,49,42776.0,Inactive
12999,Ayesha,Islam,,+8801581005764,United States,2022-01-16,30,60189.0,Suspended
14036,Ayesha,Ahmed,ayesha.ahmed14036@example.com,+8801752345128,United States,2025-10-09,34,56780.0,Inactive
20667,Sarah,Khan,sarah.khan20667@example.com,+8801823816146,Canada,2023-01-25,32,82265.0,Suspended
21817,Karim,Hossain,karim.hossain21817@example.com,+8801674894498,Australia,2023-01-18,61,76134.0,Active
11594,Karim,Islam,karim.islam11594@example.com,+8801916297688,Canada,2025-07-16,31,84883.0,Inactive
19682,Hasan,Brown,hasan.brown19682@example.com,+8801795318218,Bangladesh,2024-06-16,35,129827.0,Suspended
18166,Nusrat,Hossain,nusrat.hossain18166@example.com,+8801356584042,United States,2026-07-16,40,86447.0,Active
11328,Karim,Williams,karim.williams11328@example.com,+8801968615479,Germany,2023-12-12,46,111424.0,Inactive
21569,Ahmed,Ahmed,ahmed.ahmed21569@example.com,+8801461206484,United Kingdom,2024-10-12,59,24648.0,Active
21330,Sarah,Smith,sarah.smith21330@example.com,+8801468105502,United States,2025-05-14,27,100136.0,Inactive
16113,Ahmed,Ahmed,ahmed.ahmed16113@example.com,+8801783362893,Bangladesh,2025-04-04,60,127318.0,Active
18811,Maria,Islam,maria.islam18811@example.com,+8801666137264,Australia,2025-11-09,20,42770.0,Suspended
13572,Emily,Ahmed,emily.ahmed13572@example.com,+8801791117310,Canada,2023-05-15,32,43240.0,Suspended
19534,Michael,Brown,michael.brown19534@example.com,+8801409635782,United States,2022-11-09,37,122674.0,Inactive
15946,Ayesha,Garcia,ayesha.garcia15946@example.com,+8801604596020,Bangladesh,2022-04-20,23,22771.0,Active
18263,Rahim,Smith,rahim.smith18263@example.com,+8801790518793,Bangladesh,2022-06-14,54,138416.0,Inactive
17554,Sarah,Islam,sarah.islam17554@example.com,+8801430458469,Canada,2026-05-24,23,62263.0,Active
15796,John,Rahman,john.rahman15796@example.com,+8801805930665,Canada,2024-01-14,51,92832.0,Inactive
11069,David,Khan,david.khan11069@example.com,+8801340625696,Germany,2024-03-10,35,39871.0,Suspended
18063,Emily,Brown,emily.brown18063@example.com,+8801942452008,Australia,2025-11-12,25,108600.0,Active
14420,Sarah,Johnson,sarah.johnson14420@example.com,+8801694018505,Bangladesh,2023-06-15,42,134552.0,Active
12070,Hasan,Brown,hasan.brown12070@example.com,+8801824766501,Australia,2024-10-20,38,145760.0,Suspended
17454,Emily,Islam,emily.islam17454@example.com,+8801914361904,Canada,2023-02-26,46,89616.0,Active
22462,James,Garcia,james.garcia22462@example.com,+8801434854306,Australia,2023-12-08,51,116291.0,Inactive
16932,John,Williams,john.williams16932@example.com,+8801373395030,Germany,2026-01-12,45,144896.0,Suspended
20125,David,Khan,david.khan20125@example.com,+8801942459139,Germany,2024-09-11,49,49017.0,Inactive
17114,Ayesha,Rahman,ayesha.rahman17114@example.com,+8801807795299,Canada,2025-09-26,41,64039.0,Suspended
17014,James,Johnson,james.johnson17014@example.com,+8801696687681,Canada,2025-11-07,40,84937.0,Suspended
11702,Tanvir,Hossain,tanvir.hossain11702@example.com,+8801924556746,Germany,2026-07-13,66,71834.0,Active
13976,Tanvir,Smith,tanvir.smith13976@example.com,+8801759991687,United Kingdom,2026-06-19,30,85664.0,Inactive
11666,Tanvir,Islam,tanvir.islam11666@example.com,+8801821762558,Bangladesh,2026-04-08,45,52472.0,Suspended
16073,James,Smith,,+8801432610028,United States,2022-03-24,45,30067.0,Active
16023,Emily,Khan,emily.khan16023@example.com,+8801862116906,Australia,2024-11-26,50,91607.0,Inactive
17584,John,Khan,john.khan17584@example.com,+8801712116125,United Kingdom,2025-03-03,61,52109.0,Inactive
18744,Tanvir,Islam,tanvir.islam18744@example.com,+8801388630287,Australia,2026-03-13,20,119297.0,Inactive
22442,Nusrat,Williams,nusrat.williams22442@example.com,+8801975915314,United States,2024-06-24,54,127077.0,Inactive
21462,Fatima,Islam,fatima.islam21462@example.com,+8801990891580,Bangladesh,2022-02-14,53,97371.0,Inactive
15734,Rahim,Hossain,rahim.hossain15734@example.com,+8801477146842,Bangladesh,2025-05-01,50,69038.0,Suspended
13446,John,Johnson,john.johnson13446@example.com,+8801339015138,Australia,2024-12-07,48,48261.0,Active
21457,Tanvir,Rahman,tanvir.rahman21457@example.com,+8801652048182,Germany,2022-11-24,22,40389.0,Active
20968,Karim,Islam,karim.islam20968@example.com,+8801543060413,Germany,2022-09-08,54,51165.0,Suspended
12304,Michael,Williams,michael.williams12304@example.com,+8801426507324,Germany,2023-07-27,59,120730.0,Suspended
16339,James,Khan,james.khan16339@example.com,+8801597182629,Bangladesh,2023-07-24,64,140981.0,Inactive
11622,Ahmed,Garcia,ahmed.garcia11622@example.com,+8801892781326,United States,2025-04-26,40,56358.0,Active
19381,Maria,Khan,maria.khan19381@example.com,+8801849030448,United Kingdom,2025-08-11,41,111256.0,Inactive
14696,Ahmed,Garcia,ahmed.garcia14696@example.com,+8801389529910,Germany,2022-04-20,64,85984.0,Inactive
10421,Maria,Rahman,maria.rahman10421@example.com,+8801867106600,Bangladesh,2023-04-16,31,138131.0,Suspended
17771,Rahim,Garcia,rahim.garcia17771@example.com,+8801967790156,Canada,2025-10-10,21,92024.0,Inactive
11965,Tanvir,Hossain,tanvir.hossain11965@example.com,+8801865694639,United Kingdom,2023-10-16,62,90964.0,Suspended
22473,John,Garcia,john.garcia22473@example.com,+8801575999191,Australia,2022-09-08,48,75647.0,Inactive
11048,David,Ahmed,david.ahmed11048@example.com,+8801526405706,Australia,2026-02-12,40,27120.0,Suspended
10857,Ayesha,Williams,ayesha.williams10857@example.com,+8801698784578,Canada,2025-11-28,68,24159.0,Inactive
18252,Hasan,Brown,hasan.brown18252@example.com,+8801953886605,Bangladesh,2024-06-09,23,106849.0,Suspended
20762,Tanvir,Williams,tanvir.williams20762@example.com,+8801727893252,Bangladesh,2024-08-05,35,26358.0,Active
15936,Maria,Hossain,maria.hossain15936@example.com,+8801500284724,Germany,2025-05-28,25,52463.0,Inactive
16909,Michael,Rahman,michael.rahman16909@example.com,+8801883290079,Bangladesh,2023-01-31,45,87732.0,Suspended
